immigSelf,redistSelf,survey,immigEcon_mymedian,immigCultural_mymedian,immigSelf_mymedian,immigCon_mymedian,immigLab_mymedian,immigLD_mymedian,immigSNP_mymedian,immigPC_mymedian,immigUKIP_mymedian,immigGreen_mymedian,immigrantsWelfareState_mymedian,immigExpDV_mymedian,immigManipCheck_mymedian,immigManipCheck2_mymedian,immigrationLevel_mymedian,immigContributeTake_mymedian,immigTIG_mymedian,immigbrexit_mymedian,immigBrexit_mymedian,redistSelf_mymedian,redistCon_mymedian,redistLab_mymedian,redistLD_mymedian,redistUKIP_mymedian,redistSNP_mymedian,redistPC_mymedian,redistGreen_mymedian,redistTIG_mymedian,redistBrexit_mymedian,immigLefty,immigDistPC,redistDistPC,distPC,immigDistCon,redistDistCon,distCon,immigDistGreen,redistDistGreen,distGreen,immigDistSNP,redistDistSNP,distSNP,immigDistUKIP,redistDistUKIP,distUKIP,immigDistLD,redistDistLD,distLD,immigDistLab,redistDistLab,distLab,immigDistBrexit,redistDistBrexit,distBrexit,immigDistTIG,redistDistTIG,distTIG
1.0,7.0,BES2015_W7_v24.0.sav,3.0,2.0,1.0,4.0,8.0,7.0,7.5,5.0,1.0,7.0,4.0,3.0,4.0,6.0,,6.0,,,,7.0,7.0,2.0,4.0,6.0,2.0,4.5,3.0,,,9.0,-4.0,2.5,4.716990566028302,-3.0,0.0,3.0,-6.0,4.0,7.211102550927978,-6.5,5.0,8.200609733428363,0.0,1.0,1.0,-6.0,3.0,6.708203932499369,-7.0,5.0,8.602325267042627,,,,,,
8.0,2.0,BES2015_W7_v24.0.sav,6.0,6.0,8.0,2.0,6.0,6.0,7.0,6.0,0.0,7.5,2.0,6.0,1.0,2.0,,2.0,,,,2.0,9.0,3.0,5.0,10.0,4.0,4.0,2.0,,,2.0,2.0,-2.0,2.8284271247461903,6.0,-7.0,9.219544457292887,0.5,0.0,0.5,1.0,-2.0,2.23606797749979,8.0,-8.0,11.313708498984761,2.0,-3.0,3.605551275463989,2.0,-1.0,2.23606797749979,,,,,,
3.0,8.0,BES2015_W7_v24.0.sav,4.0,3.0,3.0,4.0,7.0,7.0,7.0,6.0,0.5,8.0,4.0,4.0,2.5,5.0,,5.0,,,,8.0,7.0,2.0,4.0,7.0,3.0,2.0,2.0,,,7.0,-3.0,6.0,6.708203932499369,-1.0,1.0,1.4142135623730951,-5.0,6.0,7.810249675906654,-4.0,5.0,6.4031242374328485,2.5,1.0,2.692582403567252,-4.0,4.0,5.656854249492381,-4.0,6.0,7.211102550927978,,,,,,
9999.0,6.0,BES2015_W7_v24.0.sav,4.0,4.0,,3.0,6.0,6.5,8.0,,0.0,7.5,4.0,4.0,4.0,4.0,,5.0,,,,6.0,7.0,3.5,5.0,6.0,2.0,5.0,4.0,,,-9989.0,,1.0,,9996.0,-1.0,9996.000050020008,9991.5,2.0,9991.500200170143,9991.0,4.0,9991.000800720616,9999.0,0.0,9999.0,9992.5,1.0,9992.500050037528,9993.0,2.5,9993.000312718897,,,,,,
5.0,1.0,BES2015_W7_v24.0.sav,5.0,5.0,5.0,3.0,5.0,5.0,7.0,5.0,0.0,5.0,2.0,4.0,1.0,3.0,,3.0,,,,1.0,10.0,2.0,5.0,9.0,3.0,3.0,3.0,,,5.0,0.0,-2.0,2.0,2.0,-9.0,9.219544457292887,0.0,-2.0,2.0,-2.0,-2.0,2.8284271247461903,5.0,-8.0,9.433981132056603,0.0,-4.0,4.0,0.0,-1.0,1.0,,,,,,
2.0,1.0,BES2015_W7_v24.0.sav,3.0,3.0,2.0,4.0,5.0,5.0,6.0,5.5,1.0,5.5,4.0,3.0,5.0,5.0,,6.0,,,,1.0,8.0,2.0,4.5,7.0,3.0,2.5,3.0,,,8.0,-3.5,-1.5,3.8078865529319543,-2.0,-7.0,7.280109889280518,-3.5,-2.0,4.031128874149275,-4.0,-2.0,4.47213595499958,1.0,-6.0,6.082762530298219,-3.0,-3.5,4.6097722286464435,-3.0,-1.0,3.1622776601683795,,,,,,
6.0,3.0,BES2015_W7_v24.0.sav,6.0,5.0,6.0,3.0,6.0,6.0,6.0,6.0,0.0,6.0,2.0,5.0,2.0,3.0,,2.0,,,,3.0,9.0,3.0,4.0,9.0,4.0,3.0,3.0,,,4.0,0.0,0.0,0.0,3.0,-6.0,6.708203932499369,0.0,0.0,0.0,0.0,-1.0,1.0,6.0,-6.0,8.48528137423857,0.0,-1.0,1.0,0.0,0.0,0.0,,,,,,
7.0,2.0,BES2015_W7_v24.0.sav,6.0,6.0,7.0,2.0,6.0,5.0,7.0,6.0,0.0,7.0,2.0,6.0,1.0,2.0,,2.0,,,,2.0,9.0,3.0,5.0,10.0,3.5,3.0,3.0,,,3.0,1.0,-1.0,1.4142135623730951,5.0,-7.0,8.602325267042627,0.0,-1.0,1.0,0.0,-1.5,1.5,7.0,-8.0,10.63014581273465,2.0,-3.0,3.605551275463989,1.0,-1.0,1.4142135623730951,,,,,,
3.0,3.0,BES2015_W7_v24.0.sav,4.0,3.0,3.0,4.0,6.0,6.0,6.0,5.0,0.0,6.0,4.0,3.0,3.0,5.0,,5.0,,,,3.0,8.0,3.0,5.0,7.0,4.0,4.5,4.0,,,7.0,-2.0,-1.5,2.5,-1.0,-5.0,5.0990195135927845,-3.0,-1.0,3.1622776601683795,-3.0,-1.0,3.1622776601683795,3.0,-4.0,5.0,-3.0,-2.0,3.605551275463989,-3.0,0.0,3.0,,,,,,
7.0,7.0,BES2015_W7_v24.0.sav,6.0,6.0,7.0,5.0,6.0,6.0,7.0,6.0,0.0,7.0,2.0,6.0,2.0,3.0,,3.0,,,,7.0,7.0,4.0,5.0,7.0,4.0,4.0,3.0,,,3.0,1.0,3.0,3.1622776601683795,2.0,0.0,2.0,0.0,4.0,4.0,0.0,3.0,3.0,7.0,0.0,7.0,1.0,2.0,2.23606797749979,1.0,3.0,3.1622776601683795,,,,,,
9999.0,3.0,BES2015_W7_v24.0.sav,4.0,4.0,,2.5,6.0,6.0,7.0,6.0,0.0,6.0,3.0,4.0,4.0,4.0,,5.0,,,,3.0,9.0,3.0,5.0,7.5,3.5,3.0,3.0,,,-9989.0,9993.0,0.0,9993.0,9996.5,-6.0,9996.501800630058,9993.0,0.0,9993.0,9992.0,-0.5,9992.000012510009,9999.0,-4.5,9999.00101260121,9993.0,-2.0,9993.000200140095,9993.0,0.0,9993.0,,,,,,
0.0,7.0,BES2015_W7_v24.0.sav,2.0,1.0,0.0,5.0,8.0,8.0,8.5,7.0,0.0,8.0,5.0,2.0,4.0,6.0,,7.0,,,,7.0,7.0,2.0,4.0,6.0,3.0,3.0,2.0,,,10.0,-7.0,4.0,8.06225774829855,-5.0,0.0,5.0,-8.0,5.0,9.433981132056603,-8.5,4.0,9.394147114027968,0.0,1.0,1.0,-8.0,3.0,8.54400374531753,-8.0,5.0,9.433981132056603,,,,,,
3.0,10.0,BES2015_W7_v24.0.sav,4.0,3.0,3.0,4.0,7.0,7.5,9.0,5.0,0.0,9.0,4.0,4.0,1.0,5.0,,5.0,,,,10.0,7.0,2.0,3.0,7.0,2.0,3.0,1.0,,,7.0,-2.0,7.0,7.280109889280518,-1.0,3.0,3.1622776601683795,-6.0,9.0,10.816653826391969,-6.0,8.0,10.0,3.0,3.0,4.242640687119285,-4.5,7.0,8.32165848854662,-4.0,8.0,8.94427190999916,,,,,,
1.0,4.0,BES2015_W7_v24.0.sav,3.0,2.0,1.0,5.0,7.0,7.0,8.0,6.5,1.0,7.0,4.0,3.0,4.0,5.0,,6.0,,,,4.0,7.0,4.0,4.0,5.0,4.0,5.0,4.0,,,9.0,-5.5,-1.0,5.5901699437494745,-4.0,-3.0,5.0,-6.0,0.0,6.0,-7.0,0.0,7.0,0.0,-1.0,1.0,-6.0,0.0,6.0,-6.0,0.0,6.0,,,,,,
1.0,2.0,BES2015_W7_v24.0.sav,2.0,2.0,1.0,6.0,5.0,5.0,4.5,5.0,1.0,5.0,4.0,3.0,6.0,5.0,,6.0,,,,2.0,8.0,2.0,4.0,5.0,4.0,4.0,4.0,,,9.0,-4.0,-2.0,4.47213595499958,-5.0,-6.0,7.810249675906654,-4.0,-2.0,4.47213595499958,-3.5,-2.0,4.031128874149275,0.0,-3.0,3.0,-4.0,-2.0,4.47213595499958,-4.0,0.0,4.0,,,,,,
6.0,8.0,BES2015_W7_v24.0.sav,6.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,0.0,6.0,3.0,6.0,1.0,3.0,,3.0,,,,8.0,7.0,3.0,5.0,7.0,3.0,3.5,3.0,,,4.0,-1.0,4.5,4.6097722286464435,1.0,1.0,1.4142135623730951,0.0,5.0,5.0,-1.0,5.0,5.0990195135927845,6.0,1.0,6.082762530298219,0.0,3.0,3.0,0.0,5.0,5.0,,,,,,
9999.0,2.0,BES2015_W7_v24.0.sav,4.0,4.0,,3.0,6.0,5.0,6.5,10.0,0.0,7.0,3.0,4.0,4.0,4.0,,6.0,,,,2.0,9.0,4.0,5.0,9.0,5.0,5.0,3.0,,,-9989.0,9989.0,-3.0,9989.000450495534,9996.0,-7.0,9996.002450980091,9992.0,-1.0,9992.000050040031,9992.5,-3.0,9992.500450337744,9999.0,-7.0,9999.002450244725,9994.0,-3.0,9994.000450270152,9993.0,-2.0,9993.000200140095,,,,,,
10.0,2.0,BES2015_W7_v24.0.sav,7.0,7.0,10.0,1.0,6.0,5.0,8.0,7.0,0.0,8.0,1.0,7.0,1.0,1.0,,1.0,,,,2.0,10.0,3.0,5.0,10.0,3.0,3.0,2.0,,,0.0,3.0,-1.0,3.1622776601683795,9.0,-8.0,12.041594578792296,2.0,0.0,2.0,2.0,-1.0,2.23606797749979,10.0,-8.0,12.806248474865697,5.0,-3.0,5.830951894845301,4.0,-1.0,4.123105625617661,,,,,,
8.0,5.0,BES2015_W7_v24.0.sav,6.0,7.0,8.0,2.5,6.0,6.0,7.0,7.0,0.0,7.0,2.0,6.0,1.5,4.0,,2.0,,,,5.0,9.0,3.0,5.0,9.0,3.0,3.5,3.0,,,2.0,1.0,1.5,1.8027756377319946,5.5,-4.0,6.800735254367722,1.0,2.0,2.23606797749979,1.0,2.0,2.23606797749979,8.0,-4.0,8.94427190999916,2.0,0.0,2.0,2.0,2.0,2.8284271247461903,,,,,,
9.0,0.0,BES2015_W7_v24.0.sav,7.0,7.0,9.0,1.0,6.0,6.0,7.0,6.0,0.0,8.0,1.0,6.0,1.0,1.0,,1.0,,,,0.0,10.0,3.0,5.0,10.0,2.0,2.0,1.0,,,1.0,3.0,-2.0,3.605551275463989,8.0,-10.0,12.806248474865697,1.0,-1.0,1.4142135623730951,2.0,-2.0,2.8284271247461903,9.0,-10.0,13.45362404707371,3.0,-5.0,5.830951894845301,3.0,-3.0,4.242640687119285,,,,,,
9999.0,4.0,BES2015_W7_v24.0.sav,4.0,4.0,,3.0,6.0,5.0,6.0,5.5,0.0,7.0,4.0,4.0,4.0,4.0,,5.0,,,,4.0,8.0,4.0,5.0,7.0,3.0,4.0,4.0,,,-9989.0,9993.5,0.0,9993.5,9996.0,-4.0,9996.000800320096,9992.0,0.0,9992.0,9993.0,1.0,9993.000050035025,9999.0,-3.0,9999.000450044994,9994.0,-1.0,9994.000050030018,9993.0,0.0,9993.0,,,,,,
5.0,8.0,BES2015_W7_v24.0.sav,5.0,5.0,5.0,4.0,6.0,6.0,6.0,4.0,0.0,7.0,3.0,4.5,2.0,4.0,,4.0,,,,8.0,8.0,3.0,5.0,8.0,5.0,4.5,3.0,,,5.0,1.0,3.5,3.640054944640259,1.0,0.0,1.0,-2.0,5.0,5.385164807134504,-1.0,3.0,3.1622776601683795,5.0,0.0,5.0,-1.0,3.0,3.1622776601683795,-1.0,5.0,5.0990195135927845,,,,,,
7.0,6.0,BES2015_W7_v24.0.sav,6.0,6.0,7.0,4.0,6.0,6.0,7.0,6.5,0.0,6.0,2.0,5.0,3.0,3.0,,3.0,,,,6.0,8.0,4.0,5.0,8.0,4.0,3.0,3.0,,,3.0,0.5,3.0,3.0413812651491097,3.0,-2.0,3.605551275463989,1.0,3.0,3.1622776601683795,0.0,2.0,2.0,7.0,-2.0,7.280109889280518,1.0,1.0,1.4142135623730951,1.0,2.0,2.23606797749979,,,,,,
1.0,9.0,BES2015_W7_v24.0.sav,3.0,3.0,1.0,4.0,8.0,8.0,8.0,6.0,0.0,8.0,4.0,3.0,1.0,6.5,,6.0,,,,9.0,8.0,1.0,2.0,7.0,1.0,4.0,1.5,,,9.0,-5.0,5.0,7.0710678118654755,-3.0,1.0,3.1622776601683795,-7.0,7.5,10.259142264341596,-7.0,8.0,10.63014581273465,1.0,2.0,2.23606797749979,-7.0,7.0,9.899494936611665,-7.0,8.0,10.63014581273465,,,,,,
3.0,1.0,BES2015_W7_v24.0.sav,4.0,4.0,3.0,4.0,6.0,6.0,8.0,5.0,0.0,6.0,3.0,3.5,3.0,5.0,,5.0,,,,1.0,9.0,2.0,5.0,7.5,1.0,2.0,3.0,,,7.0,-2.0,-1.0,2.23606797749979,-1.0,-8.0,8.06225774829855,-3.0,-2.0,3.605551275463989,-5.0,0.0,5.0,3.0,-6.5,7.158910531638177,-3.0,-4.0,5.0,-3.0,-1.0,3.1622776601683795,,,,,,
2.0,2.0,BES2015_W7_v24.0.sav,3.0,3.0,2.0,5.0,6.0,5.0,7.0,4.5,1.0,5.0,4.0,3.0,5.0,5.0,,6.0,,,,2.0,8.0,3.0,5.0,6.0,3.0,3.0,4.0,,,8.0,-2.5,-1.0,2.692582403567252,-3.0,-6.0,6.708203932499369,-3.0,-2.0,3.605551275463989,-5.0,-1.0,5.0990195135927845,1.0,-4.0,4.123105625617661,-3.0,-3.0,4.242640687119285,-4.0,-1.0,4.123105625617661,,,,,,
10.0,4.0,BES2015_W7_v24.0.sav,7.0,7.0,10.0,2.0,5.0,5.0,8.0,7.0,0.0,7.0,1.0,7.0,1.0,1.0,,2.0,,,,4.0,10.0,4.0,5.0,10.0,4.0,3.0,3.0,,,0.0,3.0,1.0,3.1622776601683795,8.0,-6.0,10.0,3.0,1.0,3.1622776601683795,2.0,0.0,2.0,10.0,-6.0,11.661903789690601,5.0,-1.0,5.0990195135927845,5.0,0.0,5.0,,,,,,
9999.0,0.0,BES2015_W7_v24.0.sav,3.0,4.0,,2.0,6.0,2.0,9.5,6.0,0.0,6.5,4.0,3.0,4.5,6.5,,7.0,,,,0.0,10.0,2.0,4.0,7.0,2.0,1.5,2.0,,,-9989.0,9993.0,-1.5,9993.000112578804,9997.0,-10.0,9997.0050014992,9992.5,-2.0,9992.50020015011,9989.5,-2.0,9989.50020021022,9999.0,-7.0,9999.002450244725,9997.0,-4.0,9997.00080024004,9993.0,-2.0,9993.000200140095,,,,,,
4.0,10.0,BES2015_W7_v24.0.sav,5.0,4.0,4.0,4.0,7.5,7.0,9.0,,0.0,8.0,3.0,4.0,1.0,4.5,,5.0,,,,10.0,7.0,2.0,3.0,7.0,4.0,,0.5,,,6.0,,,,0.0,3.0,3.0,-4.0,9.5,10.307764064044152,-5.0,6.0,7.810249675906654,4.0,3.0,5.0,-3.0,7.0,7.615773105863909,-3.5,8.0,8.73212459828649,,,,,,
1.0,3.0,BES2015_W7_v24.0.sav,2.0,2.0,1.0,5.0,7.0,6.0,6.0,6.0,1.0,6.0,4.0,2.0,4.0,6.0,,6.0,,,,3.0,7.0,3.0,4.0,5.0,4.0,4.5,4.0,,,9.0,-5.0,-1.5,5.220153254455275,-4.0,-4.0,5.656854249492381,-5.0,-1.0,5.0990195135927845,-5.0,-1.0,5.0990195135927845,0.0,-2.0,2.0,-5.0,-1.0,5.0990195135927845,-6.0,0.0,6.0,,,,,,
9999.0,1.0,BES2015_W7_v24.0.sav,3.0,4.0,,2.0,6.0,5.0,7.5,,0.0,6.0,4.0,2.5,4.0,5.0,,6.0,,,,1.0,9.0,2.5,4.5,9.0,3.5,2.0,3.0,,,-9989.0,,-1.0,,9997.0,-8.0,9997.003200959776,9993.0,-2.0,9993.000200140095,9991.5,-2.5,9991.500312765846,9999.0,-8.0,9999.00320031952,9994.0,-3.5,9994.000612867701,9993.0,-1.5,9993.000112578804,,,,,,
4.0,9.0,BES2015_W7_v24.0.sav,5.0,4.0,4.0,4.0,7.0,7.0,9.0,,0.0,7.0,3.0,4.0,1.5,4.0,,4.0,,,,9.0,8.0,2.0,4.0,7.5,2.0,,2.0,,,6.0,,,,0.0,1.0,1.0,-3.0,7.0,7.615773105863909,-5.0,7.0,8.602325267042627,4.0,1.5,4.272001872658765,-3.0,5.0,5.830951894845301,-3.0,7.0,7.615773105863909,,,,,,
9.0,2.0,BES2015_W7_v24.0.sav,7.0,7.0,9.0,2.0,6.0,5.0,7.0,8.5,0.0,7.0,1.0,7.0,1.0,1.0,,1.0,,,,2.0,10.0,3.0,5.0,10.0,3.0,3.0,2.0,,,1.0,0.5,-1.0,1.118033988749895,7.0,-8.0,10.63014581273465,2.0,0.0,2.0,2.0,-1.0,2.23606797749979,9.0,-8.0,12.041594578792296,4.0,-3.0,5.0,3.0,-1.0,3.1622776601683795,,,,,,
10.0,3.0,BES2015_W7_v24.0.sav,7.0,7.0,10.0,2.0,6.0,5.0,7.0,7.5,0.0,8.0,1.0,7.0,1.0,2.0,,1.0,,,,3.0,10.0,3.0,5.0,10.0,3.5,4.0,2.0,,,0.0,2.5,-1.0,2.692582403567252,8.0,-7.0,10.63014581273465,2.0,1.0,2.23606797749979,3.0,-0.5,3.0413812651491097,10.0,-7.0,12.206555615733702,5.0,-2.0,5.385164807134504,4.0,0.0,4.0,,,,,,
3.0,2.0,BES2015_W7_v24.0.sav,4.0,4.0,3.0,4.0,6.0,5.0,7.0,6.0,0.0,5.0,3.0,3.0,2.0,4.0,,5.0,,,,2.0,9.0,3.0,5.0,8.0,3.0,2.5,3.0,,,7.0,-3.0,-0.5,3.0413812651491097,-1.0,-7.0,7.0710678118654755,-2.0,-1.0,2.23606797749979,-4.0,-1.0,4.123105625617661,3.0,-6.0,6.708203932499369,-2.0,-3.0,3.605551275463989,-3.0,-1.0,3.1622776601683795,,,,,,
6.0,2.0,BES2015_W7_v24.0.sav,6.0,6.0,6.0,2.0,6.0,6.0,7.0,6.0,0.0,7.0,2.0,5.0,2.0,2.0,,2.0,,,,2.0,9.0,3.0,4.0,9.0,4.0,3.5,2.0,,,4.0,0.0,-1.5,1.5,4.0,-7.0,8.06225774829855,-1.0,0.0,1.0,-1.0,-2.0,2.23606797749979,6.0,-7.0,9.219544457292887,0.0,-2.0,2.0,0.0,-1.0,1.0,,,,,,
8.0,0.0,BES2015_W7_v24.0.sav,6.0,7.0,8.0,2.0,6.0,5.0,8.0,6.0,0.0,8.0,2.0,6.0,1.0,1.0,,1.0,,,,0.0,10.0,3.0,5.0,10.0,2.0,3.0,2.0,,,2.0,2.0,-3.0,3.605551275463989,6.0,-10.0,11.661903789690601,0.0,-2.0,2.0,0.0,-2.0,2.0,8.0,-10.0,12.806248474865697,3.0,-5.0,5.830951894845301,2.0,-3.0,3.605551275463989,,,,,,
7.0,10.0,BES2015_W7_v24.0.sav,7.0,6.0,7.0,5.0,7.0,7.0,6.5,,0.0,7.0,2.0,6.0,1.0,6.0,,3.0,,,,10.0,7.0,2.0,4.0,7.0,4.5,,2.0,,,3.0,,,,2.0,3.0,3.605551275463989,0.0,8.0,8.0,0.5,5.5,5.522680508593631,7.0,3.0,7.615773105863909,0.0,6.0,6.0,0.0,8.0,8.0,,,,,,
5.0,10.0,BES2015_W7_v24.0.sav,5.0,5.0,5.0,5.0,7.0,7.0,8.0,6.0,0.0,7.0,3.0,4.0,2.0,3.0,,3.0,,,,10.0,8.0,1.0,4.0,8.0,3.0,2.0,1.0,,,5.0,-1.0,8.0,8.06225774829855,0.0,2.0,2.0,-2.0,9.0,9.219544457292887,-3.0,7.0,7.615773105863909,5.0,2.0,5.385164807134504,-2.0,6.0,6.324555320336759,-2.0,9.0,9.219544457292887,,,,,,
9999.0,10.0,BES2015_W7_v24.0.sav,4.0,3.0,,4.0,8.0,8.0,5.0,,0.0,8.0,4.0,3.0,1.0,5.5,,6.0,,,,10.0,9.5,3.0,5.0,8.0,8.5,4.0,3.5,,,-9989.0,,6.0,,9995.0,0.5,9995.000012506252,9991.0,6.5,9991.00211440274,9994.0,1.5,9994.00011256754,9999.0,2.0,9999.00020002,9991.0,5.0,9991.001251125936,9991.0,7.0,9991.002452206685,,,,,,
9999.0,9.0,BES2015_W7_v24.0.sav,4.5,5.0,,,9.0,,,,0.0,,4.0,4.5,3.5,4.0,,6.0,,,,9.0,8.0,5.5,6.0,8.0,,,5.0,,,-9989.0,,,,,1.0,,,4.0,,,,,9999.0,1.0,9999.000050005001,,3.0,,9990.0,3.5,9990.000613113094,,,,,,
9.0,4.0,BES2015_W7_v24.0.sav,6.0,7.0,9.0,3.0,6.0,6.0,6.5,6.0,0.0,7.0,1.0,6.0,1.5,2.5,,2.0,,,,4.0,9.0,3.0,5.0,9.0,3.0,5.0,2.5,,,1.0,3.0,-1.0,3.1622776601683795,6.0,-5.0,7.810249675906654,2.0,1.5,2.5,2.5,1.0,2.692582403567252,9.0,-5.0,10.295630140987,3.0,-1.0,3.1622776601683795,3.0,1.0,3.1622776601683795,,,,,,
10.0,7.0,BES2015_W7_v24.0.sav,7.0,7.0,10.0,5.0,6.0,6.0,8.5,3.5,0.0,9.0,2.0,3.5,3.5,4.0,,4.0,,,,7.0,7.5,3.0,4.0,6.5,4.0,4.0,1.0,,,0.0,6.5,3.0,7.158910531638177,5.0,-0.5,5.024937810560445,1.0,6.0,6.082762530298219,1.5,3.0,3.3541019662496847,10.0,0.5,10.012492197250394,4.0,3.0,5.0,4.0,4.0,5.656854249492381,,,,,,
8.0,7.0,BES2015_W7_v24.0.sav,6.0,6.0,8.0,4.0,6.0,6.0,7.0,7.0,0.0,6.0,2.0,6.0,1.5,3.0,,4.0,,,,7.0,8.0,3.0,5.0,7.0,5.0,3.0,4.0,,,2.0,1.0,4.0,4.123105625617661,4.0,-1.0,4.123105625617661,2.0,3.0,3.605551275463989,1.0,2.0,2.23606797749979,8.0,0.0,8.0,2.0,2.0,2.8284271247461903,2.0,4.0,4.47213595499958,,,,,,
2.0,9.0,BES2015_W7_v24.0.sav,4.0,3.0,2.0,4.0,7.0,7.5,6.0,7.5,1.0,9.0,4.0,3.5,1.0,5.5,,5.0,,,,9.0,8.0,2.0,3.0,7.0,2.0,2.5,2.0,,,8.0,-5.5,6.5,8.514693182963201,-2.0,1.0,2.23606797749979,-7.0,7.0,9.899494936611665,-4.0,7.0,8.06225774829855,1.0,2.0,2.23606797749979,-5.5,6.0,8.139410298049853,-5.0,7.0,8.602325267042627,,,,,,
10.0,8.0,BES2015_W7_v24.0.sav,7.0,6.0,10.0,4.0,5.5,5.0,,6.0,0.0,5.5,2.0,7.0,1.0,2.0,,3.0,,,,8.0,9.0,2.5,4.0,5.5,,5.5,2.0,,,0.0,4.0,2.5,4.716990566028302,6.0,-1.0,6.082762530298219,4.5,6.0,7.5,,,,10.0,2.5,10.307764064044152,5.0,4.0,6.4031242374328485,4.5,5.5,7.106335201775948,,,,,,
7.0,9.0,BES2015_W7_v24.0.sav,6.0,5.5,7.0,2.5,7.0,6.0,8.5,7.0,0.0,7.0,2.0,,,,,4.0,,,,9.0,8.0,3.0,4.0,8.0,1.0,2.0,3.0,,,3.0,0.0,7.0,7.0,4.5,1.0,4.6097722286464435,0.0,6.0,6.0,-1.5,8.0,8.139410298049853,7.0,1.0,7.0710678118654755,1.0,5.0,5.0990195135927845,0.0,6.0,6.0,,,,,,
8.0,8.0,BES2015_W7_v24.0.sav,6.0,6.0,8.0,5.5,7.0,6.0,8.0,6.0,0.5,7.0,2.0,5.0,1.0,1.0,,3.0,,,,8.0,8.0,5.0,6.0,8.0,5.0,4.0,4.5,,,2.0,2.0,4.0,4.47213595499958,2.5,0.0,2.5,1.0,3.5,3.640054944640259,0.0,3.0,3.0,7.5,0.0,7.5,2.0,2.0,2.8284271247461903,1.0,3.0,3.1622776601683795,,,,,,
9.0,7.0,BES2015_W7_v24.0.sav,6.0,6.0,9.0,3.0,7.0,5.0,6.0,4.0,0.0,7.0,2.0,4.5,2.5,3.5,,5.0,,,,7.0,8.0,4.0,4.0,7.0,4.0,3.0,3.0,,,1.0,5.0,4.0,6.4031242374328485,6.0,-1.0,6.082762530298219,2.0,4.0,4.47213595499958,3.0,3.0,4.242640687119285,9.0,0.0,9.0,4.0,3.0,5.0,2.0,3.0,3.605551275463989,,,,,,
7.0,1.0,BES2015_W7_v24.0.sav,6.0,6.0,7.0,2.0,6.0,5.0,6.0,5.0,0.0,7.0,2.0,6.0,2.0,2.0,,2.0,,,,1.0,10.0,3.0,5.0,9.0,4.0,3.5,2.0,,,3.0,2.0,-2.5,3.2015621187164243,5.0,-9.0,10.295630140987,0.0,-1.0,1.0,1.0,-3.0,3.1622776601683795,7.0,-8.0,10.63014581273465,2.0,-4.0,4.47213595499958,1.0,-2.0,2.23606797749979,,,,,,
5.0,9.0,BES2015_W7_v24.0.sav,5.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,0.0,7.0,3.0,5.0,1.0,4.0,,4.0,,,,9.0,8.0,2.0,4.0,7.0,5.0,3.0,3.0,,,5.0,0.0,6.0,6.0,1.0,1.0,1.4142135623730951,-2.0,6.0,6.324555320336759,-1.0,4.0,4.123105625617661,5.0,2.0,5.385164807134504,-1.0,5.0,5.0990195135927845,-1.0,7.0,7.0710678118654755,,,,,,
10.0,9.0,BES2015_W7_v24.0.sav,7.0,6.0,10.0,9.0,8.0,9.0,,,3.0,9.0,2.0,2.5,6.0,7.0,,6.0,,,,9.0,10.0,7.5,7.0,9.0,,,5.0,,,0.0,,,,1.0,-1.0,1.4142135623730951,1.0,4.0,4.123105625617661,,,,7.0,0.0,7.0,1.0,2.0,2.23606797749979,2.0,1.5,2.5,,,,,,
3.0,9999.0,BES2015_W7_v24.0.sav,4.0,4.0,3.0,5.0,7.0,7.0,8.0,,1.0,6.0,4.0,4.0,3.5,4.5,,6.0,,,,,7.0,3.0,5.0,5.5,6.0,4.0,3.5,,,7.0,,9995.0,,-2.0,9992.0,9992.000200160126,-3.0,9995.5,9995.50045020258,-5.0,9993.0,9993.001250875535,2.0,9993.5,9993.500200130082,-4.0,9994.0,9994.000800480257,-4.0,9996.0,9996.000800320096,,,,,,
4.0,0.0,BES2015_W7_v24.0.sav,4.0,4.0,4.0,3.0,5.5,5.0,6.5,4.0,0.0,6.0,3.0,3.0,5.0,4.5,,4.0,,,,0.0,10.0,3.0,5.0,8.0,0.0,4.0,2.5,,,6.0,0.0,-4.0,4.0,1.0,-10.0,10.04987562112089,-2.0,-2.5,3.2015621187164243,-2.5,0.0,2.5,4.0,-8.0,8.94427190999916,-1.0,-5.0,5.0990195135927845,-1.5,-3.0,3.3541019662496847,,,,,,
1.0,9999.0,BES2015_W7_v24.0.sav,2.0,2.0,1.0,6.0,8.0,7.5,10.0,5.0,1.0,8.0,4.0,3.0,5.0,5.0,,7.0,,,,,8.0,2.0,4.0,5.0,6.0,2.0,1.0,,,9.0,-4.0,9997.0,9997.00080024004,-5.0,9991.0,9991.001251125936,-7.0,9998.0,9998.002450489797,-9.0,9993.0,9993.004052836164,0.0,9994.0,9994.0,-6.5,9995.0,9995.002113556555,-7.0,9997.0,9997.00245073492,,,,,,
